销售规模（对数）,销项开票数量（对数）,平均销项开票金额（对数）,进购规模（对数）,进项开票数量（对数）,税价比,发票平均税率,下游客户数量,指定周期负数发票金额比率,指定周期作废发票金额比率,固定周期下游客户数量,销方基尼系数,销方HIHI指数
1.587951825744105,1.891223992884664,0.5355282535644788,-0.9023006753071587,,1.403160447272572,1.4392635235329612,1.189910205802435,2.619283502838523,,1.189910205802435,0.42122140271122654,-0.40623865095604567
-0.48403112492967126,0.3609905907437988,-1.1763265105528504,-1.3582563399151113,,-1.0021990974677266,-0.9913727395272023,-0.05279203949969255,-0.27742423976503494,,-0.05279203949969255,0.35930031899519477,-0.4027151524528555
0.6017796591972805,1.1784730383202844,-0.29606749088376966,-2.0313585430540035,,1.16908548388824,1.1756187109523737,-0.0926067716307316,-0.29163330286033745,,-0.0926067716307316,0.4087733497992407,-0.40561685710254153
-0.7836503874353256,-0.5956625630955931,-0.6291722746300377,-0.41097496655476223,,-1.013293728631854,-1.0012869594988956,-0.2470396720177921,0.10070765790776985,,-0.2470396720177921,0.11416943088224327,0.02798072340768683
-1.959118862413752,-0.47347686391278204,-2.670535148081647,-0.5502523378355005,,0.7920855660954447,0.7643621787932404,-0.1288019826589489,-0.29574849599722836,,-0.1288019826589489,0.16970689772033432,-0.31110419136991047
0.710346169952114,0.5623020245671418,0.5461560208119292,-0.5828838944856745,,-0.38960142377787577,-0.4264457978068211,-0.09863930680210115,0.024925988066156413,,-0.09863930680210115,0.37797239836317353,-0.4072749740452193
0.4577138473295799,1.135531937547625,-0.48366921693307224,1.4253235800593493,,1.1858362015281967,1.1941619742327634,-0.23738761574360082,-0.196052118869532,,-0.23738761574360082,0.4074966264236529,-0.40126430012801245
1.1992575787014086,-0.024891253349907397,1.9748605636457195,-0.7554786958840738,,-0.5544980987270616,-0.5817685773633511,-0.21808350319521827,-0.25754708046231667,,-0.21808350319521827,0.30152858624982376,-0.3882066292044253
0.2532963100384376,-0.20650883734336392,0.6345990558826334,-0.06562015336068712,,-0.5614594359280825,-0.5881944606783376,-0.2711698127032703,0.29272412257816943,,-0.2711698127032703,0.25907753401151334,-0.38903568767576413
0.38701492263698917,0.5093826231341666,0.07815566461758316,2.5085180402467824,,0.31110067386239754,0.2625924902258694,-0.1179434193504837,-0.26236107998094377,,-0.1179434193504837,0.3736634569705632,-0.3998134478031694
-0.8541953111733903,-2.441804584950474,1.2513137862132186,-0.09152314110355325,,-0.7528962089561609,-0.7653652435058214,-0.2735828267718181,-0.29574849599722836,,-0.2735828267718181,-5.557514574746767,3.412404668030783
0.5855762614680728,0.20704949710847867,0.727402720644562,-0.4084417404631709,,-1.0021990974677266,-0.9911891428610599,-0.26151775642907904,-0.2639139830514686,,-0.26151775642907904,0.3404686492052664,-0.4054095924847068
-0.8403102521380381,-0.6164512108035696,-0.6987395297039978,-0.21803425441283683,,-1.0021990974677266,-0.9913727395272023,-0.24221364388069647,-0.0782644209702209,,-0.24221364388069647,0.10363646303364,-0.06072853302557211
0.3705451448783275,1.0573696250398148,-0.540790085555025,-0.3171805182821301,,1.3215822769481067,1.346363610464871,-0.05279203949969255,-0.29015804494333886,,-0.05279203949969255,0.40478358925052776,-0.39732627238915286
-0.6412952348192829,-0.7024084842033865,-0.282593483171195,1.167360060649478,,1.2554495735384072,1.2720069606771707,-0.18912733437264442,-0.27276553055346037,,-0.18912733437264442,0.05591892687102883,-0.13720917700658275
0.6327588241853278,0.5887148053745667,0.39158690975692845,0.4238081390108537,,1.1379770082711769,1.1409189410514473,-0.20601843285247914,-0.2851887551176593,,-0.20601843285247914,0.3800470738485039,-0.4064459155738804
0.8135934044937643,0.6228599871952518,0.6484178575707935,2.5508970103363384,,-0.2357993799928173,-0.2792012715605601,-0.16861671478998794,-0.17873724963317977,,-0.16861671478998794,0.3824409301777317,-0.40831129713439285
1.261170124609941,1.8800695665038871,0.016789097629600368,-0.264428337793807,,1.1790924061147074,1.1866345109209218,3.662043119029677,-0.1698080569776618,,3.662043119029677,0.42122140271122654,-0.3960826846821445
-0.3025347567355555,0.14264410193736388,-0.6455601294696183,2.498570371780397,,1.2913439684811723,1.3123982272285142,-0.234974601675053,-0.18261950730949192,,-0.234974601675053,0.33105281431030315,-0.32478365614700183
-1.0477412135123936,-0.7373106405569222,-0.9050615404277216,-0.41097496655476223,,-0.9978482617170887,-0.9875172095382103,-0.15534513741297493,-0.0778761952025897,,-0.15534513741297493,0.03469340075187274,-0.29390122808962893
-0.02069219900807532,0.2358395533083298,-0.28848202342089485,-0.9160932402920052,,1.1897519537037713,1.1985682942201825,-0.20601843285247914,-0.15847186456283024,,-0.20601843285247914,0.3442988193320316,-0.3469609702553165
0.4856837504223756,1.3626868572817854,-0.6837240901005711,-0.808250901875097,,0.5978207498294513,0.5585503160475312,1.0885636149234266,-0.2364275987031785,,1.0885636149234266,0.41340147203574845,-0.40230062321718607
0.495140241468035,0.8517415595828565,-0.11619996695347713,-0.5870141544176164,,1.0457392903576488,1.0392063880085185,-0.03228141991703608,-0.11537880435576522,,-0.03228141991703608,0.3961657064653053,-0.4033369463063596
-0.8692499450255694,-1.8089488515352259,0.542951465038843,0.3768283096758977,,1.5149769260639725,1.5674139965004052,-0.27478933380609205,0.16367787741755324,,-0.27478933380609205,-1.7490487453669115,0.8703041302879775
0.38662783915668403,-0.12050777202842335,0.7582313584615942,-0.3761305918562025,,-1.6358983245481726,-1.5421627379546128,-0.24342015091497038,-0.14286518870405535,,-0.24342015091497038,0.28078183139651464,-0.3977408016248222
1.4406270207035408,0.22492285446679597,2.096951434333829,-0.7472131696445163,,-0.9717432472132597,-0.9640168362719742,-0.2446266579492443,-0.27385256270282776,,-0.2446266579492443,0.342862505534496,-0.4025078878350208
-0.23737570421803814,-0.32453430458942945,-0.03485563138011602,-0.39202583462458285,,1.3814062685193813,1.4144779736037278,-0.20360541878393135,0.0610309844558595,,-0.20360541878393135,0.2242868220267332,-0.25058292296217305
0.4765435856616956,0.06232972960062059,0.7066948001108844,0.13122553180780125,,1.1799625732648353,1.1875524942516344,-0.2470396720177921,-0.13199486721038128,,-0.2470396720177921,0.31780680928857474,-0.4025078878350208
-0.4830863082626976,-0.9560637685752201,0.24851093122143608,1.9139108013174764,,-0.36632445251196166,-0.4042306012035827,-0.2591047423605312,-0.29574849599722836,,-0.2591047423605312,-0.12952514343317084,-0.008497849331223419
0.4689059707546592,0.32167170695065095,0.41401880016853176,1.3455870346823424,,-1.1298961267489562,-1.1048354792032489,-0.26151775642907904,-0.04386761795809519,,-0.26151775642907904,0.3549913776025844,-0.40209335859935136
0.5708129807731134,0.11305953527741207,0.804988125817426,0.5740795112740678,,-0.799667693275521,-0.8081432667170169,-0.2723763197375442,-0.29574849599722836,,-0.2723763197375442,0.32626510165184763,-0.4045805340133679
-1.584617676315465,-1.3340505559709226,-1.1322334456750691,-0.6233804673214007,,-1.0017640138926631,-0.9910055461949172,-0.2470396720177921,-0.29574849599722836,,-0.2470396720177921,-0.5915394149741823,0.2103735871022379
-1.3976730040813983,-0.5045065637718135,-1.725042460365079,-0.08187585517767337,,1.2543618646007473,1.2709053806803159,-0.15051910927587928,0.22936567730075494,,-0.15051910927587928,0.1566204831205537,-0.029431575732529792
0.6084225111818194,0.3310431767871087,0.6305223741713016,-0.7625426919616117,,1.4766895714583566,1.5233507966262125,-0.22652905243513563,-0.2641469185120474,,-0.22652905243513563,0.3559489201342748,-0.40561685710254153
1.24221968282698,1.3324892038101026,0.5777621352405744,0.18317168581243623,,1.3067894353959373,1.329839910512049,0.7229919835384317,-0.21934566492740498,,0.7229919835384317,0.41276311034795365,-0.3954608908286404
0.5206752646040923,0.15013877541138074,0.683485433087668,2.554491588071046,,1.326803279848873,1.3524223004475726,-0.2241160383665878,-0.2854993357317643,,-0.2241160383665878,0.3321699472639431,-0.40395874015986377
0.36896351345343653,0.13886548526098152,0.4492418710077291,-0.15270605822871194,,1.1658223570752617,1.1719467776295243,-0.23014857353795737,-0.2024966666122102,,-0.23014857353795737,0.3304144526225101,-0.39856986009616113
-0.3328354850860847,0.3365922380320605,-0.9043719524765508,-0.6846585055843859,,-0.47204976125246867,-0.504474380917371,-0.08898725052790986,-0.26934914379830566,,-0.08898725052790986,0.3565872818220696,-0.23379448891756094
-1.1736224261818153,-0.8679982272615938,-0.9683008119497665,-0.5414711549014097,,-1.0021990974677266,-0.9913727395272023,-0.26151775642907904,1.1058241703049891,,-0.26151775642907904,-0.05643273018074104,0.4545313069115348
-0.012738257816063928,-0.37130406994147164,0.3805670238705776,0.9244256810161986,,-0.40461180711757744,-0.44058274109979156,-0.24100713684642255,0.7900413309137578,,-0.24100713684642255,0.2084873702538274,-0.33680500398141544
-1.069871566896976,-1.2471986763050085,-0.3899866655667103,-0.41097496655476223,,-0.40461180711757744,-0.44058274109979156,-0.2723763197375442,-0.29574849599722836,,-0.2723763197375442,-0.4595581360227432,1.0808849820080502
-1.5302511771788427,-1.3340505559709226,-1.0439256239281236,-0.41097496655476223,,1.3946763175588277,1.4295329002274102,-0.2723763197375442,-0.29574849599722836,,-0.2723763197375442,-0.5915394149741823,0.3291362131215309
0.9780913970582704,0.8180968567921573,0.7046260362573733,-0.17032349422931964,,0.26367656418044205,0.21449016369654222,0.1305970297099418,-0.03385139315320976,,0.1305970297099418,0.3944102118238723,-0.40914035560573175
1.0006213204870362,0.857778587882044,0.6983386167025841,2.7241776852022226,,0.307837547049419,0.2592877502353049,-0.21929001022949215,-0.2597211447610515,,-0.21929001022949215,0.39648488730920267,-0.40914035560573175
-0.4004169309964602,-0.2935046047303986,-0.3332173515865306,0.9502185284942131,,-1.2330109340390805,-1.1957158289437717,-0.24221364388069647,-0.29574849599722836,,-0.24221364388069647,0.23402183776559385,-0.05865588684722495
-2.0477526550270087,-0.7581681041315211,-2.506852659005296,-0.41097496655476223,,-0.9112666302793895,-0.9094886264276604,-0.19274685547546613,-0.11382590128524037,,-0.19274685547546613,0.02144739573014431,0.41680914646561623
-1.5903115494450693,-1.0416832186297975,-1.457435010647629,-0.9584872295085863,,-1.0011113885300673,-0.9902711595303473,-0.24945268608633991,-0.15544370357530676,,-0.24945268608633991,-0.21123543947082135,0.025286283375835546
0.33673985426527797,0.24869560839105362,0.2782105377850808,1.148040456919343,,0.19384565038269969,0.14380544723169109,-0.248246179052066,1.8215571955098997,,-0.248246179052066,0.34605431397346637,-0.392766450796789
-0.48828488102503337,0.3083214288258179,-1.1263178627606163,1.0913282332720309,,1.3165788158348732,1.3408557104805972,-0.13121499672749673,-0.2746290142380902,,-0.13121499672749673,0.35339547338309923,-0.4037514755420291
-0.8769291818122074,-0.2884810464669305,-1.1126477957285914,0.1309852257753976,,1.737522174709114,1.827386875758143,-0.26393077049762687,9.424337693339062,,-0.26393077049762687,0.23561774198507904,1.3882584102569357
-0.952980680221667,-0.44072051140030427,-1.071657876631076,-0.41097496655476223,,-1.0021990974677266,-0.9913727395272023,-0.20360541878393135,0.2823196720056529,,-0.20360541878393135,0.18279331232011314,-0.33887765015976257
-1.5686640098638747,-0.9782787815186514,-1.490792137618952,-0.41097496655476223,,-1.0021990974677266,-0.9913727395272023,-0.23256158760650517,-0.29574849599722836,,-0.23256158760650517,-0.1496335365986852,0.1593864911148975
0.2670065571794598,-0.02818190297205458,0.46415590061833695,-0.376430974396708,,0.9482805695433543,0.9329039183120285,-0.26151775642907904,-0.2495496296491136,,-0.26151775642907904,0.30073063414008117,-0.3906938046184419
0.008576306728314102,0.16121187394978434,-0.16027951049888298,-0.3824286124554536,,-1.001546472105131,-0.9908219495287748,-0.2675502916004486,-0.24846259749974622,,-0.2675502916004486,0.3337658514834283,-0.33991397324893613
1.236109590901352,1.1295950050544354,0.7870994030841219,-0.563724494777142,,-0.8570987251839446,-0.8604683165676209,-0.27478933380609205,-0.29574849599722836,,-0.27478933380609205,0.40733703600170335,-0.4095548848414011
0.4098361992229679,-0.013499099429888054,0.6802943986469572,-0.6799024486930595,,-0.2577711005335399,-0.30031488816694446,-0.24945268608633991,-0.1962074091765845,,-0.24945268608633991,0.30376285215710375,-0.39877712471399585
0.6439093257308033,0.2877454847055851,0.7349476241103096,-1.0574382447265518,,-0.8438286761444981,-0.8483509366022179,-0.2675502916004486,-0.24077572730064814,,-0.2675502916004486,0.3508420266319219,-0.4064459155738804
0.6311438952567576,1.3657210114010654,-0.450724490599214,1.8461344874282366,,1.3724870552305732,1.404196560299749,0.6481885474134493,-0.2374369856990197,,0.6481885474134493,0.41356106245769625,-0.4064459155738804
-0.08893543280412869,0.7780084864904091,-0.9852295200843803,0.6788028776454017,,-1.492103202989582,-1.4200709549698702,-0.05279203949969255,-0.29574849599722836,,-0.05279203949969255,0.3923355363385419,-0.40851856175222756
0.46277923007718935,0.5009432954910561,0.21034697059048327,-0.7274630176063237,,-1.1388153400377647,-1.112730135847375,0.3682789154619021,0.30274034738305483,,0.3682789154619021,0.3728655048608206,-0.40188609398151665
0.5371825020543947,0.5648669795958114,0.26211339159158287,-0.47817554724136746,,1.2556671153259393,1.2721905573433134,0.008739819248276869,-0.20311782784042015,,0.008739819248276869,0.37813198878512133,0.17327322050982355
-0.20461096059504852,1.928910063842488,-2.41686819204374,1.4436619341571686,,-1.0021990974677266,-0.9913727395272023,9.348310771562616,-0.2895368837151289,,9.348310771562616,0.4215405835551239,-0.4078967678987234
-0.2436855811657581,-1.0585931538553948,0.7481714871739312,-0.41097496655476223,,-1.306757600012397,-1.2601582587597786,-0.2675502916004486,-0.29574849599722836,,-0.2675502916004486,-0.22879038588516012,-0.16311725423592238
1.2661522635983458,-0.20650883734336392,2.2797868907206307,-0.9584321593761603,,0.08812034164219266,0.03805376753362847,-0.2711698127032703,-0.26632098281078215,,-0.2711698127032703,0.25907753401151334,-0.3931809800324585
0.040100718339152595,-0.03481950610722229,0.10276448954170422,0.5877068658616367,,-1.6348106156105133,-1.5412447546239005,0.0714781850305202,-0.2729984660140391,,0.0714781850305202,0.2994539107644934,-0.3469609702553165
-0.43206620824610625,-1.0500787543577867,0.43298246882571945,-0.611445267712009,,0.4281381555545639,0.3824811132169026,-0.26151775642907904,-0.29574849599722836,,-0.26151775642907904,-0.21985332225604204,-0.009948701656066379
1.0734762585430326,0.9402137401083452,0.7275920192978246,0.0999957603466502,,0.30000604269827036,0.2512094969250363,-0.21808350319521827,-0.19123811935090493,,-0.21808350319521827,0.40031505743596785,-0.40934762022356647
-0.3936991596286369,-0.2687746846612959,-0.349030549800136,1.365106893439481,,-0.5999643323212301,-0.6241794072422617,-0.27478933380609205,-0.20288489237984142,,-0.27478933380609205,0.24152258759717457,-0.17721124824868317
